|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:44:32.334|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:44:32.426|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:45:23.272|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:45:23.306|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:45:23.332|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:45:23.420|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:46:26.089|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:46:26.132|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:46:26.159|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:46:26.854|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:47:29.961|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:47:29.995|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:47:30.025|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:47:30.115|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:48:57.126|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:48:57.159|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:48:57.190|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:48:57.894|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:51:25.218|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
